0,1,2,3,guid,datePublished
F41,C,23.0,22.0,US-0394376-A,1888-12-11 00:00:00+00:00
F41,C,23.0,22.0,US-0931766-A,1909-08-24 00:00:00+00:00
F41,C,23.0,22.0,US-10107583-B2,2018-10-23 00:00:00+00:00
F41,C,23.0,22.0,US-10240893-B2,2019-03-26 00:00:00+00:00
F41,C,23.0,22.0,US-10809037-B2,2020-10-20 00:00:00+00:00
F41,C,23.0,22.0,US-10876814-B1,2020-12-29 00:00:00+00:00
F41,C,23.0,22.0,US-10928159-B2,2021-02-23 00:00:00+00:00
F41,C,23.0,22.0,US-11150048-B1,2021-10-19 00:00:00+00:00
F41,C,23.0,22.0,US-11460265-B2,2022-10-04 00:00:00+00:00
F41,C,23.0,22.0,US-11499794-B2,2022-11-15 00:00:00+00:00
F41,C,23.0,22.0,US-1191460-A,1916-07-18 00:00:00+00:00
F41,C,23.0,22.0,US-20020083633-A1,2002-07-04 00:00:00+00:00
F41,C,23.0,22.0,US-20030200693-A1,2003-10-30 00:00:00+00:00
F41,C,23.0,22.0,US-20040060220-A1,2004-04-01 00:00:00+00:00
F41,C,23.0,22.0,US-20050000140-A1,2005-01-06 00:00:00+00:00
F41,C,23.0,22.0,US-20050108915-A1,2005-05-26 00:00:00+00:00
F41,C,23.0,22.0,US-20200094954-A1,2020-03-26 00:00:00+00:00
F41,C,23.0,22.0,US-20150176943-A1,2015-06-25 00:00:00+00:00
F41,C,23.0,22.0,US-20190154397-A1,2019-05-23 00:00:00+00:00
F41,C,23.0,22.0,US-20190137213-A1,2019-05-09 00:00:00+00:00
F41,C,23.0,22.0,US-20190078856-A1,2019-03-14 00:00:00+00:00
F41,C,23.0,22.0,US-20190063867-A1,2019-02-28 00:00:00+00:00
F41,C,23.0,22.0,US-20180364003-A1,2018-12-20 00:00:00+00:00
F41,C,23.0,22.0,US-20180356184-A1,2018-12-13 00:00:00+00:00
F41,C,23.0,22.0,US-20180328698-A1,2018-11-15 00:00:00+00:00
