0,1,2,3,guid,datePublished
F41,G,5.0,24.0,US-4693168-A,1987-09-15 00:00:00+00:00
F41,G,5.0,24.0,US-4632012-A,1986-12-30 00:00:00+00:00
F41,G,5.0,24.0,US-4570530-A,1986-02-18 00:00:00+00:00
F41,G,5.0,24.0,US-4501188-A,1985-02-26 00:00:00+00:00
F41,G,5.0,24.0,US-4326447-A,1982-04-27 00:00:00+00:00
F41,G,5.0,24.0,US-5036748-A,1991-08-06 00:00:00+00:00
F41,G,5.0,24.0,US-20070068287-A1,2007-03-29 00:00:00+00:00
F41,G,5.0,24.0,US-20130068584-A1,2013-03-21 00:00:00+00:00
F41,G,5.0,24.0,US-20230045581-A1,2023-02-09 00:00:00+00:00
F41,G,5.0,24.0,US-2423856-A,1947-07-15 00:00:00+00:00
F41,G,5.0,24.0,US-3400387-A,1968-09-03 00:00:00+00:00
F41,G,5.0,24.0,US-3405599-A,1968-10-15 00:00:00+00:00
