0,1,2,3,guid,datePublished
F41,B,15.0,2.0,US-0027335-A,1860-02-28 00:00:00+00:00
F41,B,15.0,2.0,US-0200987-A,1878-03-05 00:00:00+00:00
F41,B,15.0,2.0,US-0291242-A,1884-01-01 00:00:00+00:00
F41,B,15.0,2.0,US-0385293-A,1888-06-26 00:00:00+00:00
F41,B,15.0,2.0,US-0441042-A,1890-11-18 00:00:00+00:00
F41,B,15.0,2.0,US-0442470-A,1890-12-09 00:00:00+00:00
F41,B,15.0,2.0,US-0786040-A,1905-03-28 00:00:00+00:00
F41,B,15.0,2.0,US-0897201-A,1908-08-25 00:00:00+00:00
F41,B,15.0,2.0,US-10272324-B2,2019-04-30 00:00:00+00:00
F41,B,15.0,2.0,US-11128712-B2,2021-09-21 00:00:00+00:00
F41,B,15.0,2.0,US-1224850-A,1917-05-01 00:00:00+00:00
F41,B,15.0,2.0,US-1318085-A,1919-10-07 00:00:00+00:00
F41,B,15.0,2.0,US-1334188-A,1920-03-16 00:00:00+00:00
F41,B,15.0,2.0,US-1586412-A,1926-05-25 00:00:00+00:00
F41,B,15.0,2.0,US-1823407-A,1931-09-15 00:00:00+00:00
F41,B,15.0,2.0,US-1858601-A,1932-05-17 00:00:00+00:00
F41,B,15.0,2.0,US-20010019967-A1,2001-09-06 00:00:00+00:00
F41,B,15.0,2.0,US-20020129728-A1,2002-09-19 00:00:00+00:00
F41,B,15.0,2.0,US-20020159248-A1,2002-10-31 00:00:00+00:00
F41,B,15.0,2.0,US-20020162852-A1,2002-11-07 00:00:00+00:00
F41,B,15.0,2.0,US-20020166350-A1,2002-11-14 00:00:00+00:00
F41,B,15.0,2.0,US-20170363384-A1,2017-12-21 00:00:00+00:00
F41,B,15.0,2.0,US-20170182405-A1,2017-06-29 00:00:00+00:00
F41,B,15.0,2.0,US-20160047622-A1,2016-02-18 00:00:00+00:00
F41,B,15.0,2.0,US-2676804-A,1954-04-27 00:00:00+00:00
F41,B,15.0,2.0,US-2645488-A,1953-07-14 00:00:00+00:00
F41,B,15.0,2.0,US-4203599-A,1980-05-20 00:00:00+00:00
F41,B,15.0,2.0,US-4132409-A,1979-01-02 00:00:00+00:00
F41,B,15.0,2.0,US-4109912-A,1978-08-29 00:00:00+00:00
F41,B,15.0,2.0,US-4052063-A,1977-10-04 00:00:00+00:00
F41,B,15.0,2.0,US-4006851-A,1977-02-08 00:00:00+00:00
F41,B,15.0,2.0,US-4739990-A,1988-04-26 00:00:00+00:00
F41,B,15.0,2.0,US-4703932-A,1987-11-03 00:00:00+00:00
F41,B,15.0,2.0,US-4694981-A,1987-09-22 00:00:00+00:00
F41,B,15.0,2.0,US-4667958-A,1987-05-26 00:00:00+00:00
F41,B,15.0,2.0,US-4655456-A,1987-04-07 00:00:00+00:00
F41,B,15.0,2.0,US-4534097-A,1985-08-13 00:00:00+00:00
F41,B,15.0,2.0,US-4522398-A,1985-06-11 00:00:00+00:00
F41,B,15.0,2.0,US-4492377-A,1985-01-08 00:00:00+00:00
F41,B,15.0,2.0,US-4479171-A,1984-10-23 00:00:00+00:00
F41,B,15.0,2.0,US-4475367-A,1984-10-09 00:00:00+00:00
F41,B,15.0,2.0,US-4455023-A,1984-06-19 00:00:00+00:00
F41,B,15.0,2.0,US-4426079-A,1984-01-17 00:00:00+00:00
F41,B,15.0,2.0,US-4424923-A,1984-01-10 00:00:00+00:00
F41,B,15.0,2.0,US-4355804-A,1982-10-26 00:00:00+00:00
F41,B,15.0,2.0,US-4328966-A,1982-05-11 00:00:00+00:00
F41,B,15.0,2.0,US-5060123-A,1991-10-22 00:00:00+00:00
F41,B,15.0,2.0,US-5039200-A,1991-08-13 00:00:00+00:00
F41,B,15.0,2.0,US-5016148-A,1991-05-14 00:00:00+00:00
F41,B,15.0,2.0,US-4982960-A,1991-01-08 00:00:00+00:00
F41,B,15.0,2.0,US-4967322-A,1990-10-30 00:00:00+00:00
F41,B,15.0,2.0,US-4964636-A,1990-10-23 00:00:00+00:00
F41,B,15.0,2.0,US-4957057-A,1990-09-18 00:00:00+00:00
F41,B,15.0,2.0,US-4955518-A,1990-09-11 00:00:00+00:00
F41,B,15.0,2.0,US-4953769-A,1990-09-04 00:00:00+00:00
F41,B,15.0,2.0,US-4949966-A,1990-08-21 00:00:00+00:00
F41,B,15.0,2.0,US-7641353-B2,2010-01-05 00:00:00+00:00
F41,B,15.0,2.0,US-7614969-B2,2009-11-10 00:00:00+00:00
F41,B,15.0,2.0,US-6196921-B1,2001-03-06 00:00:00+00:00
F41,B,15.0,2.0,US-6059157-A,2000-05-09 00:00:00+00:00
F41,B,15.0,2.0,US-6036602-A,2000-03-14 00:00:00+00:00
F41,B,15.0,2.0,US-6004212-A,1999-12-21 00:00:00+00:00
F41,B,15.0,2.0,US-5938532-A,1999-08-17 00:00:00+00:00
F41,B,15.0,2.0,US-5888137-A,1999-03-30 00:00:00+00:00
F41,B,15.0,2.0,US-5863251-A,1999-01-26 00:00:00+00:00
F41,B,15.0,2.0,US-5839967-A,1998-11-24 00:00:00+00:00
F41,B,15.0,2.0,US-5733195-A,1998-03-31 00:00:00+00:00
F41,B,15.0,2.0,US-5647591-A,1997-07-15 00:00:00+00:00
F41,B,15.0,2.0,US-5630998-A,1997-05-20 00:00:00+00:00
F41,B,15.0,2.0,US-5593159-A,1997-01-14 00:00:00+00:00
F41,B,15.0,2.0,US-5577827-A,1996-11-26 00:00:00+00:00
F41,B,15.0,2.0,US-5529215-A,1996-06-25 00:00:00+00:00
F41,B,15.0,2.0,US-5494283-A,1996-02-27 00:00:00+00:00
F41,B,15.0,2.0,US-5454565-A,1995-10-03 00:00:00+00:00
F41,B,15.0,2.0,US-5449104-A,1995-09-12 00:00:00+00:00
F41,B,15.0,2.0,US-5405134-A,1995-04-11 00:00:00+00:00
F41,B,15.0,2.0,US-5388361-A,1995-02-14 00:00:00+00:00
F41,B,15.0,2.0,US-5386992-A,1995-02-07 00:00:00+00:00
F41,B,15.0,2.0,US-5364097-A,1994-11-15 00:00:00+00:00
F41,B,15.0,2.0,US-5363285-A,1994-11-08 00:00:00+00:00
F41,B,15.0,2.0,US-5348296-A,1994-09-20 00:00:00+00:00
F41,B,15.0,2.0,US-5347436-A,1994-09-13 00:00:00+00:00
F41,B,15.0,2.0,US-5330181-A,1994-07-19 00:00:00+00:00
F41,B,15.0,2.0,US-5320349-A,1994-06-14 00:00:00+00:00
F41,B,15.0,2.0,US-5295687-A,1994-03-22 00:00:00+00:00
F41,B,15.0,2.0,US-5287255-A,1994-02-15 00:00:00+00:00
F41,B,15.0,2.0,US-5263619-A,1993-11-23 00:00:00+00:00
F41,B,15.0,2.0,US-5233774-A,1993-08-10 00:00:00+00:00
F41,B,15.0,2.0,US-5217151-A,1993-06-08 00:00:00+00:00
F41,B,15.0,2.0,US-5192074-A,1993-03-09 00:00:00+00:00
F41,B,15.0,2.0,US-5118108-A,1992-06-02 00:00:00+00:00
F41,B,15.0,2.0,US-5108098-A,1992-04-28 00:00:00+00:00
F41,B,15.0,2.0,US-7029397-B1,2006-04-18 00:00:00+00:00
F41,B,15.0,2.0,US-6811493-B1,2004-11-02 00:00:00+00:00
F41,B,15.0,2.0,US-6615622-B2,2003-09-09 00:00:00+00:00
F41,B,15.0,2.0,US-6543365-B1,2003-04-08 00:00:00+00:00
F41,B,15.0,2.0,US-6398653-B1,2002-06-04 00:00:00+00:00
F41,B,15.0,2.0,US-20070019398-A1,2007-01-25 00:00:00+00:00
F41,B,15.0,2.0,US-20070034625-A1,2007-02-15 00:00:00+00:00
