0,1,2,3,guid,datePublished
F41,G,1.0,35.0,US-0161517-A,1875-03-30 00:00:00+00:00
F41,G,1.0,35.0,US-0294770-A,1884-03-11 00:00:00+00:00
F41,G,1.0,35.0,US-0784227-A,1905-03-07 00:00:00+00:00
F41,G,1.0,35.0,US-0786227-A,1905-03-28 00:00:00+00:00
F41,G,1.0,35.0,US-0794924-A,1905-07-18 00:00:00+00:00
F41,G,1.0,35.0,US-0937875-A,1909-10-26 00:00:00+00:00
F41,G,1.0,35.0,US-0944449-A,1909-12-28 00:00:00+00:00
F41,G,1.0,35.0,US-10001342-B2,2018-06-19 00:00:00+00:00
F41,G,1.0,35.0,US-10047941-B2,2018-08-14 00:00:00+00:00
F41,G,1.0,35.0,US-10107592-B1,2018-10-23 00:00:00+00:00
F41,G,1.0,35.0,US-10161716-B2,2018-12-25 00:00:00+00:00
F41,G,1.0,35.0,US-10208924-B2,2019-02-19 00:00:00+00:00
F41,G,1.0,35.0,US-10267597-B2,2019-04-23 00:00:00+00:00
F41,G,1.0,35.0,US-10271022-B2,2019-04-23 00:00:00+00:00
F41,G,1.0,35.0,US-10323902-B2,2019-06-18 00:00:00+00:00
F41,G,1.0,35.0,US-10323903-B2,2019-06-18 00:00:00+00:00
F41,G,1.0,35.0,US-10352657-B2,2019-07-16 00:00:00+00:00
F41,G,1.0,35.0,US-10365069-B1,2019-07-30 00:00:00+00:00
F41,G,1.0,35.0,US-10378856-B2,2019-08-13 00:00:00+00:00
F41,G,1.0,35.0,US-10386160-B2,2019-08-20 00:00:00+00:00
F41,G,1.0,35.0,US-10393473-B2,2019-08-27 00:00:00+00:00
F41,G,1.0,35.0,US-10401497-B2,2019-09-03 00:00:00+00:00
F41,G,1.0,35.0,US-10408570-B2,2019-09-10 00:00:00+00:00
F41,G,1.0,35.0,US-10443978-B2,2019-10-15 00:00:00+00:00
F41,G,1.0,35.0,US-1045800-A,1912-11-26 00:00:00+00:00
F41,G,1.0,35.0,US-10514233-B2,2019-12-24 00:00:00+00:00
