0,1,2,3,guid,datePublished
F41,G,7.0,30.0,US-0426086-A,1890-04-22 00:00:00+00:00
F41,G,7.0,30.0,US-10042360-B2,2018-08-07 00:00:00+00:00
F41,G,7.0,30.0,US-1412789-A,1922-04-11 00:00:00+00:00
F41,G,7.0,30.0,US-1418605-A,1922-06-06 00:00:00+00:00
F41,G,7.0,30.0,US-1568972-A,1926-01-12 00:00:00+00:00
F41,G,7.0,30.0,US-1879629-A,1932-09-27 00:00:00+00:00
F41,G,7.0,30.0,US-20030052221-A1,2003-03-20 00:00:00+00:00
F41,G,7.0,30.0,US-20040021033-A1,2004-02-05 00:00:00+00:00
F41,G,7.0,30.0,US-20150143982-A1,2015-05-28 00:00:00+00:00
F41,G,7.0,30.0,US-20180335779-A1,2018-11-22 00:00:00+00:00
F41,G,7.0,30.0,US-20160305755-A1,2016-10-20 00:00:00+00:00
F41,G,7.0,30.0,US-2500212-A,1950-03-14 00:00:00+00:00
F41,G,7.0,30.0,US-2495304-A,1950-01-24 00:00:00+00:00
F41,G,7.0,30.0,US-3052162-A,1962-09-04 00:00:00+00:00
F41,G,7.0,30.0,US-2969934-A,1961-01-31 00:00:00+00:00
F41,G,7.0,30.0,US-2966316-A,1960-12-27 00:00:00+00:00
F41,G,7.0,30.0,US-2952846-A,1960-09-13 00:00:00+00:00
F41,G,7.0,30.0,US-2950477-A,1960-08-23 00:00:00+00:00
F41,G,7.0,30.0,US-2950474-A,1960-08-23 00:00:00+00:00
F41,G,7.0,30.0,US-2944763-A,1960-07-12 00:00:00+00:00
F41,G,7.0,30.0,US-2925234-A,1960-02-16 00:00:00+00:00
F41,G,7.0,30.0,US-2923496-A,1960-02-02 00:00:00+00:00
F41,G,7.0,30.0,US-2786105-A,1957-03-19 00:00:00+00:00
F41,G,7.0,30.0,US-2774864-A,1956-12-18 00:00:00+00:00
F41,G,7.0,30.0,US-2647991-A,1953-08-04 00:00:00+00:00
F41,G,7.0,30.0,US-2634924-A,1953-04-14 00:00:00+00:00
F41,G,7.0,30.0,US-2634414-A,1953-04-07 00:00:00+00:00
F41,G,7.0,30.0,US-2623173-A,1952-12-23 00:00:00+00:00
F41,G,7.0,30.0,US-2603433-A,1952-07-15 00:00:00+00:00
F41,G,7.0,30.0,US-2515254-A,1950-07-18 00:00:00+00:00
F41,G,7.0,30.0,US-4204210-A,1980-05-20 00:00:00+00:00
F41,G,7.0,30.0,US-4165057-A,1979-08-21 00:00:00+00:00
F41,G,7.0,30.0,US-4152724-A,1979-05-01 00:00:00+00:00
F41,G,7.0,30.0,US-4142695-A,1979-03-06 00:00:00+00:00
F41,G,7.0,30.0,US-4139170-A,1979-02-13 00:00:00+00:00
F41,G,7.0,30.0,US-4096380-A,1978-06-20 00:00:00+00:00
F41,G,7.0,30.0,US-4083308-A,1978-04-11 00:00:00+00:00
F41,G,7.0,30.0,US-4047678-A,1977-09-13 00:00:00+00:00
F41,G,7.0,30.0,US-4027834-A,1977-06-07 00:00:00+00:00
F41,G,7.0,30.0,US-4003659-A,1977-01-18 00:00:00+00:00
F41,G,7.0,30.0,US-3998406-A,1976-12-21 00:00:00+00:00
F41,G,7.0,30.0,US-3995792-A,1976-12-07 00:00:00+00:00
F41,G,7.0,30.0,US-3974984-A,1976-08-17 00:00:00+00:00
F41,G,7.0,30.0,US-4783744-A,1988-11-08 00:00:00+00:00
F41,G,7.0,30.0,US-4750688-A,1988-06-14 00:00:00+00:00
F41,G,7.0,30.0,US-4721270-A,1988-01-26 00:00:00+00:00
F41,G,7.0,30.0,US-4666103-A,1987-05-19 00:00:00+00:00
F41,G,7.0,30.0,US-4655411-A,1987-04-07 00:00:00+00:00
F41,G,7.0,30.0,US-4634271-A,1987-01-06 00:00:00+00:00
F41,G,7.0,30.0,US-4474343-A,1984-10-02 00:00:00+00:00
F41,G,7.0,30.0,US-4383661-A,1983-05-17 00:00:00+00:00
F41,G,7.0,30.0,US-4313580-A,1982-02-02 00:00:00+00:00
F41,G,7.0,30.0,US-4274609-A,1981-06-23 00:00:00+00:00
F41,G,7.0,30.0,US-4234141-A,1980-11-18 00:00:00+00:00
F41,G,7.0,30.0,US-4925129-A,1990-05-15 00:00:00+00:00
F41,G,7.0,30.0,US-5308022-A,1994-05-03 00:00:00+00:00
F41,G,7.0,30.0,US-5130794-A,1992-07-14 00:00:00+00:00
F41,G,7.0,30.0,US-5096139-A,1992-03-17 00:00:00+00:00
F41,G,7.0,30.0,US-7513455-B1,2009-04-07 00:00:00+00:00
F41,G,7.0,30.0,US-7511252-B1,2009-03-31 00:00:00+00:00
F41,G,7.0,30.0,US-7348918-B2,2008-03-25 00:00:00+00:00
F41,G,7.0,30.0,US-6216595-B1,2001-04-17 00:00:00+00:00
F41,G,7.0,30.0,US-20070110387-A1,2007-05-17 00:00:00+00:00
F41,G,7.0,30.0,US-2399954-A,1946-05-07 00:00:00+00:00
F41,G,7.0,30.0,US-2413621-A,1946-12-31 00:00:00+00:00
F41,G,7.0,30.0,US-3060425-A,1962-10-23 00:00:00+00:00
F41,G,7.0,30.0,US-3070331-A,1962-12-25 00:00:00+00:00
F41,G,7.0,30.0,US-3074062-A,1963-01-15 00:00:00+00:00
F41,G,7.0,30.0,US-3076192-A,1963-01-29 00:00:00+00:00
F41,G,7.0,30.0,US-3087155-A,1963-04-23 00:00:00+00:00
F41,G,7.0,30.0,US-3182930-A,1965-05-11 00:00:00+00:00
F41,G,7.0,30.0,US-3188958-A,1965-06-15 00:00:00+00:00
F41,G,7.0,30.0,US-3204894-A,1965-09-07 00:00:00+00:00
F41,G,7.0,30.0,US-3224710-A,1965-12-21 00:00:00+00:00
F41,G,7.0,30.0,US-3233847-A,1966-02-08 00:00:00+00:00
F41,G,7.0,30.0,US-3360215-A,1967-12-26 00:00:00+00:00
F41,G,7.0,30.0,US-3371887-A,1968-03-05 00:00:00+00:00
F41,G,7.0,30.0,US-3390849-A,1968-07-02 00:00:00+00:00
F41,G,7.0,30.0,US-3403873-A,1968-10-01 00:00:00+00:00
F41,G,7.0,30.0,US-3406402-A,1968-10-15 00:00:00+00:00
F41,G,7.0,30.0,US-3538809-A,1970-11-10 00:00:00+00:00
F41,G,7.0,30.0,US-3564547-A,1971-02-16 00:00:00+00:00
F41,G,7.0,30.0,US-3598344-A,1971-08-10 00:00:00+00:00
F41,G,7.0,30.0,US-3711046-A,1973-01-16 00:00:00+00:00
F41,G,7.0,30.0,US-3714898-A,1973-02-06 00:00:00+00:00
F41,G,7.0,30.0,US-3729150-A,1973-04-24 00:00:00+00:00
F41,G,7.0,30.0,US-3741502-A,1973-06-26 00:00:00+00:00
F41,G,7.0,30.0,US-3743217-A,1973-07-03 00:00:00+00:00
F41,G,7.0,30.0,US-3746288-A,1973-07-17 00:00:00+00:00
F41,G,7.0,30.0,US-3751166-A,1973-08-07 00:00:00+00:00
F41,G,7.0,30.0,US-3753538-A,1973-08-21 00:00:00+00:00
F41,G,7.0,30.0,US-3777665-A,1973-12-11 00:00:00+00:00
