0,1,2,3,guid,datePublished
F41,H,11.0,6.0,US-1422865-A,1922-07-18T00:00:00Z
F41,H,11.0,6.0,US-1437665-A,1922-12-05T00:00:00Z
F41,H,11.0,6.0,US-1811978-A,1931-06-30T00:00:00Z
F41,H,11.0,6.0,US-20150364020-A1,2015-12-17T00:00:00Z
F41,H,11.0,6.0,US-20090145018-A1,2009-06-11T00:00:00Z
F41,H,11.0,6.0,US-20130068122-A1,2013-03-21T00:00:00Z
F41,H,11.0,6.0,US-20130125250-A1,2013-05-16T00:00:00Z
F41,H,11.0,6.0,US-3417198-A,1968-12-17T00:00:00Z
F41,H,11.0,6.0,US-8051599-B2,2011-11-08T00:00:00Z
F41,H,11.0,6.0,US-9080842-B2,2015-07-14T00:00:00Z
F41,H,11.0,6.0,US-9305190-B2,2016-04-05T00:00:00Z
F41,H,11.0,6.0,US-9704363-B2,2017-07-11T00:00:00Z
