0,1,2,3,4
F41,G,7.0,20.0,US-20160320165-A1
F41,G,7.0,20.0,US-2938682-A
F41,G,7.0,20.0,US-4120468-A
F41,G,7.0,20.0,US-4103847-A
F41,G,7.0,20.0,US-4080655-A
F41,G,7.0,20.0,US-4079595-A
F41,G,7.0,20.0,US-4056738-A
F41,G,7.0,20.0,US-3986682-A
F41,G,7.0,20.0,US-3974328-A
F41,G,7.0,20.0,US-4537371-A
F41,G,7.0,20.0,US-4457475-A
F41,G,7.0,20.0,US-4234142-A
F41,G,7.0,20.0,US-5062583-A
F41,G,7.0,20.0,US-7709772-B1
F41,G,7.0,20.0,US-20200363175-A1
F41,G,7.0,20.0,US-3609312-A
F41,G,7.0,20.0,US-3741501-A
F41,G,7.0,20.0,US-3908933-A
F41,G,7.0,20.0,US-4848208-A
F41,G,7.0,20.0,US-7880125-B1
F41,G,7.0,20.0,US-8367992-B1
F41,G,7.0,20.0,US-9683820-B1
