0,1,2,3,4
F41,A,17.0,20.0,US-0933135-A
F41,A,17.0,20.0,US-10234225-B2
F41,A,17.0,20.0,US-1063921-A
F41,A,17.0,20.0,US-1098048-A
F41,A,17.0,20.0,US-11243035-B1
F41,A,17.0,20.0,US-11320234-B1
F41,A,17.0,20.0,US-11466955-B2
F41,A,17.0,20.0,US-1335988-A
F41,A,17.0,20.0,US-1395292-A
F41,A,17.0,20.0,US-1410267-A
F41,A,17.0,20.0,US-1410268-A
F41,A,17.0,20.0,US-1410269-A
F41,A,17.0,20.0,US-1450976-A
F41,A,17.0,20.0,US-1593981-A
F41,A,17.0,20.0,US-1812905-A
F41,A,17.0,20.0,US-1837850-A
F41,A,17.0,20.0,US-20040001393-A1
F41,A,17.0,20.0,US-20190063864-A1
F41,A,17.0,20.0,US-20180274872-A1
F41,A,17.0,20.0,US-20170160041-A1
F41,A,17.0,20.0,US-20170108301-A1
F41,A,17.0,20.0,US-2484928-A
F41,A,17.0,20.0,US-2921503-A
F41,A,17.0,20.0,US-2819550-A
F41,A,17.0,20.0,US-2807196-A
F41,A,17.0,20.0,US-2775051-A
F41,A,17.0,20.0,US-2679706-A
F41,A,17.0,20.0,US-2661561-A
F41,A,17.0,20.0,US-2635379-A
F41,A,17.0,20.0,US-2625765-A
F41,A,17.0,20.0,US-4162586-A
F41,A,17.0,20.0,US-4141166-A
F41,A,17.0,20.0,US-4031649-A
F41,A,17.0,20.0,US-4800665-A
F41,A,17.0,20.0,US-4471551-A
F41,A,17.0,20.0,US-5782028-A
F41,A,17.0,20.0,US-5517780-A
F41,A,17.0,20.0,US-5508683-A
F41,A,17.0,20.0,US-6817130-B2
F41,A,17.0,20.0,US-6397508-B1
F41,A,17.0,20.0,US-20110271574-A1
F41,A,17.0,20.0,US-20130019510-A1
F41,A,17.0,20.0,US-20130125441-A1
F41,A,17.0,20.0,US-20140207262-A1
F41,A,17.0,20.0,US-20200363151-A1
F41,A,17.0,20.0,US-20220120525-A1
F41,A,17.0,20.0,US-2122415-A
F41,A,17.0,20.0,US-2335669-A
F41,A,17.0,20.0,US-2401034-A
F41,A,17.0,20.0,US-3081998-A
F41,A,17.0,20.0,US-3222809-A
F41,A,17.0,20.0,US-8381426-B2
