0,1,2,3,4
F41,A,9.0,82.0,US-0315315-A
F41,A,9.0,82.0,US-0707399-A
F41,A,9.0,82.0,US-0808855-A
F41,A,9.0,82.0,US-0896560-A
F41,A,9.0,82.0,US-0911830-A
F41,A,9.0,82.0,US-0932158-A
F41,A,9.0,82.0,US-1038453-A
F41,A,9.0,82.0,US-1045719-A
F41,A,9.0,82.0,US-1045721-A
F41,A,9.0,82.0,US-1045761-A
F41,A,9.0,82.0,US-1055772-A
F41,A,9.0,82.0,US-10598454-B2
F41,A,9.0,82.0,US-10619985-B1
F41,A,9.0,82.0,US-1088047-A
F41,A,9.0,82.0,US-1217596-A
F41,A,9.0,82.0,US-20200064093-A1
F41,A,9.0,82.0,US-20190219348-A1
F41,A,9.0,82.0,US-4173211-A
F41,A,9.0,82.0,US-4074610-A
F41,A,9.0,82.0,US-4065999-A
F41,A,9.0,82.0,US-4739691-A
F41,A,9.0,82.0,US-4506588-A
F41,A,9.0,82.0,US-4434700-A
F41,A,9.0,82.0,US-4363257-A
F41,A,9.0,82.0,US-4974492-A
F41,A,9.0,82.0,US-4928574-A
F41,A,9.0,82.0,US-6082953-A
F41,A,9.0,82.0,US-5514003-A
F41,A,9.0,82.0,US-5243896-A
F41,A,9.0,82.0,US-6345562-B1
F41,A,9.0,82.0,US-20070113915-A1
F41,A,9.0,82.0,US-20100327006-A1
F41,A,9.0,82.0,US-20140034691-A1
F41,A,9.0,82.0,US-2066361-A
F41,A,9.0,82.0,US-2468196-A
F41,A,9.0,82.0,US-2468216-A
F41,A,9.0,82.0,US-2482398-A
F41,A,9.0,82.0,US-3242814-A
F41,A,9.0,82.0,US-3696704-A
F41,A,9.0,82.0,US-4881447-A
F41,A,9.0,82.0,US-4904142-A
