0,1,2,3,4
F41,B,9.0,71.0,US-10295300-B2
F41,B,9.0,71.0,US-10969193-B2
F41,B,9.0,71.0,US-20030034358-A1
F41,B,9.0,71.0,US-20030178439-A1
F41,B,9.0,71.0,US-20040261902-A1
F41,B,9.0,71.0,US-20200080816-A1
F41,B,9.0,71.0,US-20160265868-A1
F41,B,9.0,71.0,US-4591071-A
F41,B,9.0,71.0,US-5052587-A
F41,B,9.0,71.0,US-5850941-A
F41,B,9.0,71.0,US-5779100-A
F41,B,9.0,71.0,US-5339987-A
F41,B,9.0,71.0,US-6892902-B2
F41,B,9.0,71.0,US-20120178338-A1
F41,B,9.0,71.0,US-20140203101-A1
F41,B,9.0,71.0,US-3225964-A
F41,B,9.0,71.0,US-9415318-B1
