0,1,2,3,4
F41,G,3.0,2666.0,US-20040014010-A1
F41,G,3.0,2666.0,US-20040029079-A1
F41,G,3.0,2666.0,US-20040029080-A1
F41,G,3.0,2666.0,US-20040029642-A1
F41,G,3.0,2666.0,US-4799687-A
F41,G,3.0,2666.0,US-4781593-A
F41,G,3.0,2666.0,US-4754133-A
F41,G,3.0,2666.0,US-5904621-A
F41,G,3.0,2666.0,US-5788500-A
F41,G,3.0,2666.0,US-7306523-B1
F41,G,3.0,2666.0,US-6962532-B2
F41,G,3.0,2666.0,US-6821124-B2
F41,G,3.0,2666.0,US-6799971-B2
F41,G,3.0,2666.0,US-6638070-B1
F41,G,3.0,2666.0,US-20080187888-A1
F41,G,3.0,2666.0,US-8550817-B2
