0,1,2,3,4
F41,F,3.0,413.0,US-11041692-B1
F41,F,3.0,413.0,US-20030000371-A1
F41,F,3.0,413.0,US-2802399-A
F41,F,3.0,413.0,US-4173919-A
F41,F,3.0,413.0,US-4106389-A
F41,F,3.0,413.0,US-4044648-A
F41,F,3.0,413.0,US-4796510-A
F41,F,3.0,413.0,US-4686884-A
F41,F,3.0,413.0,US-4683798-A
F41,F,3.0,413.0,US-4480522-A
F41,F,3.0,413.0,US-4373420-A
F41,F,3.0,413.0,US-4324167-A
F41,F,3.0,413.0,US-6079310-A
F41,F,3.0,413.0,US-5847307-A
F41,F,3.0,413.0,US-5845875-A
F41,F,3.0,413.0,US-5837919-A
F41,F,3.0,413.0,US-5837917-A
F41,F,3.0,413.0,US-5294078-A
F41,F,3.0,413.0,US-5206450-A
F41,F,3.0,413.0,US-5194688-A
F41,F,3.0,413.0,US-5162605-A
F41,F,3.0,413.0,US-5153367-A
F41,F,3.0,413.0,US-5136922-A
F41,F,3.0,413.0,US-7350451-B2
F41,F,3.0,413.0,US-7040212-B1
F41,F,3.0,413.0,US-6971300-B2
F41,F,3.0,413.0,US-6755111-B2
F41,F,3.0,413.0,US-6526860-B2
F41,F,3.0,413.0,US-6321631-B1
F41,F,3.0,413.0,US-6230604-B1
F41,F,3.0,413.0,US-20080041222-A1
F41,F,3.0,413.0,US-20120152090-A1
F41,F,3.0,413.0,US-20130319211-A1
F41,F,3.0,413.0,US-3228294-A
F41,F,3.0,413.0,US-3228296-A
F41,F,3.0,413.0,US-8418593-B2
F41,F,3.0,413.0,US-8443707-B2
F41,F,3.0,413.0,US-8584569-B1
