0,1,2,3,4
F41,F,3.0,10.0,US-0203435-A
F41,F,3.0,10.0,US-0414386-A
F41,F,3.0,10.0,US-0514810-A
F41,F,3.0,10.0,US-0517390-A
F41,F,3.0,10.0,US-0548374-A
F41,F,3.0,10.0,US-0696971-A
F41,F,3.0,10.0,US-0697906-A
F41,F,3.0,10.0,US-0801719-A
F41,F,3.0,10.0,US-0801792-A
F41,F,3.0,10.0,US-0803218-A
F41,F,3.0,10.0,US-0807482-A
F41,F,3.0,10.0,US-0818390-A
F41,F,3.0,10.0,US-0820925-A
F41,F,3.0,10.0,US-0822500-A
F41,F,3.0,10.0,US-0908270-A
F41,F,3.0,10.0,US-0916164-A
F41,F,3.0,10.0,US-0934192-A
F41,F,3.0,10.0,US-0949325-A
F41,F,3.0,10.0,US-0958650-A
F41,F,3.0,10.0,US-10065720-B2
F41,F,3.0,10.0,US-1033993-A
F41,F,3.0,10.0,US-1035647-A
F41,F,3.0,10.0,US-1037519-A
F41,F,3.0,10.0,US-10384753-B2
F41,F,3.0,10.0,US-1094963-A
F41,F,3.0,10.0,US-1097623-A
F41,F,3.0,10.0,US-1097624-A
F41,F,3.0,10.0,US-1097625-A
F41,F,3.0,10.0,US-1099971-A
F41,F,3.0,10.0,US-11320238-B1
F41,F,3.0,10.0,US-1179848-A
F41,F,3.0,10.0,US-1184409-A
F41,F,3.0,10.0,US-1195739-A
F41,F,3.0,10.0,US-1196745-A
F41,F,3.0,10.0,US-1209729-A
F41,F,3.0,10.0,US-1222198-A
F41,F,3.0,10.0,US-1304422-A
F41,F,3.0,10.0,US-1310896-A
F41,F,3.0,10.0,US-1315535-A
F41,F,3.0,10.0,US-1318014-A
F41,F,3.0,10.0,US-1336110-A
F41,F,3.0,10.0,US-1336287-A
F41,F,3.0,10.0,US-1451319-A
F41,F,3.0,10.0,US-1562127-A
F41,F,3.0,10.0,US-1591841-A
F41,F,3.0,10.0,US-1656249-A
F41,F,3.0,10.0,US-20050051076-A1
F41,F,3.0,10.0,US-20050084220-A1
F41,F,3.0,10.0,US-20150144044-A1
F41,F,3.0,10.0,US-20170183069-A1
F41,F,3.0,10.0,US-20160257384-A1
F41,F,3.0,10.0,US-4586421-A
F41,F,3.0,10.0,US-4527502-A
F41,F,3.0,10.0,US-4523538-A
F41,F,3.0,10.0,US-4485669-A
F41,F,3.0,10.0,US-4395952-A
F41,F,3.0,10.0,US-5050523-A
F41,F,3.0,10.0,US-5044253-A
F41,F,3.0,10.0,US-5016555-A
F41,F,3.0,10.0,US-5009182-A
F41,F,3.0,10.0,US-5003909-A
F41,F,3.0,10.0,US-7597038-B2
F41,F,3.0,10.0,US-6158370-A
F41,F,3.0,10.0,US-6079347-A
F41,F,3.0,10.0,US-5979354-A
F41,F,3.0,10.0,US-5834674-A
F41,F,3.0,10.0,US-5786545-A
F41,F,3.0,10.0,US-5666900-A
F41,F,3.0,10.0,US-5666897-A
F41,F,3.0,10.0,US-5645006-A
F41,F,3.0,10.0,US-5568782-A
F41,F,3.0,10.0,US-5450807-A
F41,F,3.0,10.0,US-5448962-A
F41,F,3.0,10.0,US-5448941-A
F41,F,3.0,10.0,US-5447115-A
F41,F,3.0,10.0,US-5438948-A
F41,F,3.0,10.0,US-5438945-A
F41,F,3.0,10.0,US-5421244-A
F41,F,3.0,10.0,US-5410978-A
F41,F,3.0,10.0,US-5389746-A
F41,F,3.0,10.0,US-5388545-A
F41,F,3.0,10.0,US-5363791-A
F41,F,3.0,10.0,US-5326291-A
F41,F,3.0,10.0,US-5284106-A
F41,F,3.0,10.0,US-5226381-A
F41,F,3.0,10.0,US-5210369-A
F41,F,3.0,10.0,US-5208422-A
F41,F,3.0,10.0,US-5200572-A
F41,F,3.0,10.0,US-5199302-A
F41,F,3.0,10.0,US-5174235-A
F41,F,3.0,10.0,US-5165360-A
F41,F,3.0,10.0,US-5123370-A
F41,F,3.0,10.0,US-5099745-A
F41,F,3.0,10.0,US-5085122-A
F41,F,3.0,10.0,US-7357093-B2
F41,F,3.0,10.0,US-7182013-B1
F41,F,3.0,10.0,US-7093552-B2
F41,F,3.0,10.0,US-7072558-B2
F41,F,3.0,10.0,US-6904859-B1
F41,F,3.0,10.0,US-6871610-B1
F41,F,3.0,10.0,US-6672239-B1
F41,F,3.0,10.0,US-6530305-B1
F41,F,3.0,10.0,US-6502528-B1
F41,F,3.0,10.0,US-6401645-B1
F41,F,3.0,10.0,US-6386133-B1
F41,F,3.0,10.0,US-6376762-B1
F41,F,3.0,10.0,US-6371002-B1
F41,F,3.0,10.0,US-6220196-B1
F41,F,3.0,10.0,US-6216626-B1
F41,F,3.0,10.0,US-20070022936-A1
F41,F,3.0,10.0,US-20090158990-A1
F41,F,3.0,10.0,US-20100083816-A1
F41,F,3.0,10.0,US-20140209003-A1
F41,F,3.0,10.0,US-20220009607-A1
F41,F,3.0,10.0,US-20220252376-A1
F41,F,3.0,10.0,US-20220260339-A1
F41,F,3.0,10.0,US-20220260352-A1
F41,F,3.0,10.0,US-2284881-A
F41,F,3.0,10.0,US-2349009-A
F41,F,3.0,10.0,US-2390688-A
F41,F,3.0,10.0,US-3356056-A
F41,F,3.0,10.0,US-3364869-A
F41,F,3.0,10.0,US-3364896-A
F41,F,3.0,10.0,US-3587398-A
F41,F,3.0,10.0,US-3703874-A
F41,F,3.0,10.0,US-3807274-A
F41,F,3.0,10.0,US-3811379-A
F41,F,3.0,10.0,US-3857321-A
F41,F,3.0,10.0,US-3890919-A
F41,F,3.0,10.0,US-4848210-A
F41,F,3.0,10.0,US-7905169-B2
F41,F,3.0,10.0,US-7997224-B2
F41,F,3.0,10.0,US-9200879-B2
F41,F,3.0,10.0,US-9291438-B2
F41,F,3.0,10.0,US-9488438-B1
F41,F,3.0,10.0,US-9611017-B2
