0,1,2,3,4
F41,A,19.0,13.0,US-0001958-A
F41,A,19.0,13.0,US-0002594-A
F41,A,19.0,13.0,US-0011700-A
F41,A,19.0,13.0,US-0016124-A
F41,A,19.0,13.0,US-0185510-A
F41,A,19.0,13.0,US-0318765-A
F41,A,19.0,13.0,US-0394190-A
F41,A,19.0,13.0,US-0511677-A
F41,A,19.0,13.0,US-0522509-A
F41,A,19.0,13.0,US-0679114-A
F41,A,19.0,13.0,US-0681109-A
F41,A,19.0,13.0,US-0687332-A
F41,A,19.0,13.0,US-0704866-A
F41,A,19.0,13.0,US-0782511-A
F41,A,19.0,13.0,US-0788432-A
F41,A,19.0,13.0,US-0795440-A
F41,A,19.0,13.0,US-0796880-A
F41,A,19.0,13.0,US-0797853-A
F41,A,19.0,13.0,US-0798727-A
F41,A,19.0,13.0,US-0798761-A
F41,A,19.0,13.0,US-0804899-A
F41,A,19.0,13.0,US-0812431-A
F41,A,19.0,13.0,US-0812432-A
F41,A,19.0,13.0,US-0821557-A
F41,A,19.0,13.0,US-0824130-A
F41,A,19.0,13.0,US-0827725-A
F41,A,19.0,13.0,US-0922877-A
F41,A,19.0,13.0,US-0927855-A
F41,A,19.0,13.0,US-0932016-A
F41,A,19.0,13.0,US-10113822-B1
F41,A,19.0,13.0,US-1054514-A
F41,A,19.0,13.0,US-1072456-A
F41,A,19.0,13.0,US-1091639-A
F41,A,19.0,13.0,US-1182985-A
F41,A,19.0,13.0,US-1302529-A
F41,A,19.0,13.0,US-1302530-A
F41,A,19.0,13.0,US-1303638-A
F41,A,19.0,13.0,US-1310043-A
F41,A,19.0,13.0,US-1313912-A
F41,A,19.0,13.0,US-1324441-A
F41,A,19.0,13.0,US-1326213-A
F41,A,19.0,13.0,US-20020046478-A1
F41,A,19.0,13.0,US-20160363409-A1
F41,A,19.0,13.0,US-20160320155-A1
F41,A,19.0,13.0,US-20160245600-A1
F41,A,19.0,13.0,US-2501373-A
F41,A,19.0,13.0,US-2494603-A
F41,A,19.0,13.0,US-3056226-A
F41,A,19.0,13.0,US-3050894-A
F41,A,19.0,13.0,US-2826847-A
F41,A,19.0,13.0,US-2793455-A
F41,A,19.0,13.0,US-2775835-A
F41,A,19.0,13.0,US-3997994-A
F41,A,19.0,13.0,US-4760663-A
F41,A,19.0,13.0,US-4581836-A
F41,A,19.0,13.0,US-4321764-A
F41,A,19.0,13.0,US-4275640-A
F41,A,19.0,13.0,US-4246830-A
F41,A,19.0,13.0,US-5063699-A
F41,A,19.0,13.0,US-5020257-A
F41,A,19.0,13.0,US-7698845-B2
F41,A,19.0,13.0,US-7694449-B1
F41,A,19.0,13.0,US-5710389-A
F41,A,19.0,13.0,US-5613315-A
F41,A,19.0,13.0,US-5604326-A
F41,A,19.0,13.0,US-5537769-A
F41,A,19.0,13.0,US-5421119-A
F41,A,19.0,13.0,US-5235770-A
F41,A,19.0,13.0,US-5229539-A
F41,A,19.0,13.0,US-5081780-A
F41,A,19.0,13.0,US-7536818-B1
F41,A,19.0,13.0,US-7516570-B2
F41,A,19.0,13.0,US-7143537-B2
F41,A,19.0,13.0,US-6688210-B2
F41,A,19.0,13.0,US-6560908-B2
F41,A,19.0,13.0,US-6263607-B1
F41,A,19.0,13.0,US-20060112604-A1
F41,A,19.0,13.0,US-20090049729-A1
F41,A,19.0,13.0,US-20110041680-A1
F41,A,19.0,13.0,US-20110265639-A1
F41,A,19.0,13.0,US-20130269510-A1
F41,A,19.0,13.0,US-20210348866-A1
F41,A,19.0,13.0,US-20220099393-A1
F41,A,19.0,13.0,US-2089581-A
F41,A,19.0,13.0,US-2099035-A
F41,A,19.0,13.0,US-2480100-A
F41,A,19.0,13.0,US-3087428-A
F41,A,19.0,13.0,US-3369315-A
F41,A,19.0,13.0,US-3571961-A
F41,A,19.0,13.0,US-3577826-A
F41,A,19.0,13.0,US-3608223-A
F41,A,19.0,13.0,US-3680242-A
F41,A,19.0,13.0,US-3696542-A
F41,A,19.0,13.0,US-4841840-A
F41,A,19.0,13.0,US-9404694-B2
