0,1,2,3,4
F41,C,33.0,3.0,US-20020036219-A1
F41,C,33.0,3.0,US-20180356180-A1
F41,C,33.0,3.0,US-20160238341-A1
F41,C,33.0,3.0,US-2948449-A
F41,C,33.0,3.0,US-2828058-A
F41,C,33.0,3.0,US-2778552-A
F41,C,33.0,3.0,US-2635246-A
F41,C,33.0,3.0,US-2520285-A
F41,C,33.0,3.0,US-4140253-A
F41,C,33.0,3.0,US-4964553-A
F41,C,33.0,3.0,US-5927574-A
F41,C,33.0,3.0,US-5765732-A
F41,C,33.0,3.0,US-6363532-B1
F41,C,33.0,3.0,US-20100314423-A1
F41,C,33.0,3.0,US-3081923-A
F41,C,33.0,3.0,US-3221958-A
F41,C,33.0,3.0,US-3422497-A
F41,C,33.0,3.0,US-3430828-A
F41,C,33.0,3.0,US-8024883-B1
F41,C,33.0,3.0,US-8540126-B2
F41,C,33.0,3.0,US-9879943-B2
