0,1,2,3,4
F41,J,5.0,12.0,US-20030008265-A1
F41,J,5.0,12.0,US-20030212526-A1
F41,J,5.0,12.0,US-20150362289-A1
F41,J,5.0,12.0,US-20190186876-A1
F41,J,5.0,12.0,US-2965878-A
F41,J,5.0,12.0,US-2773732-A
F41,J,5.0,12.0,US-4057708-A
F41,J,5.0,12.0,US-4425500-A
F41,J,5.0,12.0,US-4323993-A
F41,J,5.0,12.0,US-4282453-A
F41,J,5.0,12.0,US-4281239-A
F41,J,5.0,12.0,US-5760743-A
F41,J,5.0,12.0,US-5614910-A
F41,J,5.0,12.0,US-6772086-B2
F41,J,5.0,12.0,US-20080179832-A1
F41,J,5.0,12.0,US-20200348110-A1
F41,J,5.0,12.0,US-20200348111-A1
F41,J,5.0,12.0,US-20210270567-A1
F41,J,5.0,12.0,US-20210341264-A1
F41,J,5.0,12.0,US-3068468-A
F41,J,5.0,12.0,US-3075726-A
F41,J,5.0,12.0,US-3091463-A
F41,J,5.0,12.0,US-3217290-A
F41,J,5.0,12.0,US-3380051-A
F41,J,5.0,12.0,US-3603590-A
F41,J,5.0,12.0,US-3788748-A
F41,J,5.0,12.0,US-3793481-A
F41,J,5.0,12.0,US-8275571-B2
