0,1,2,3,4
F41,G,1.0,2.0,US-0025389-A
F41,G,1.0,2.0,US-0195518-A
F41,G,1.0,2.0,US-0267418-A
F41,G,1.0,2.0,US-0283447-A
F41,G,1.0,2.0,US-0289081-A
F41,G,1.0,2.0,US-0382130-A
F41,G,1.0,2.0,US-0439271-A
F41,G,1.0,2.0,US-0651514-A
F41,G,1.0,2.0,US-0788908-A
F41,G,1.0,2.0,US-0793016-A
F41,G,1.0,2.0,US-0795584-A
F41,G,1.0,2.0,US-0807711-A
F41,G,1.0,2.0,US-0821821-A
F41,G,1.0,2.0,US-0912050-A
F41,G,1.0,2.0,US-0954064-A
F41,G,1.0,2.0,US-10030922-B2
F41,G,1.0,2.0,US-10175029-B2
F41,G,1.0,2.0,US-10288377-B2
F41,G,1.0,2.0,US-10371484-B1
F41,G,1.0,2.0,US-1043678-A
F41,G,1.0,2.0,US-10480876-B2
F41,G,1.0,2.0,US-1051164-A
F41,G,1.0,2.0,US-10816309-B2
F41,G,1.0,2.0,US-1087747-A
F41,G,1.0,2.0,US-1089009-A
F41,G,1.0,2.0,US-1094265-A
F41,G,1.0,2.0,US-11029107-B2
F41,G,1.0,2.0,US-11085734-B1
F41,G,1.0,2.0,US-11391540-B2
F41,G,1.0,2.0,US-11536536-B1
F41,G,1.0,2.0,US-1206310-A
F41,G,1.0,2.0,US-1333498-A
F41,G,1.0,2.0,US-1336165-A
F41,G,1.0,2.0,US-1417670-A
F41,G,1.0,2.0,US-1431926-A
F41,G,1.0,2.0,US-1433177-A
F41,G,1.0,2.0,US-1433422-A
F41,G,1.0,2.0,US-1450823-A
F41,G,1.0,2.0,US-1851189-A
F41,G,1.0,2.0,US-1888112-A
F41,G,1.0,2.0,US-20030009925-A1
F41,G,1.0,2.0,US-20150198415-A1
F41,G,1.0,2.0,US-20190212084-A1
F41,G,1.0,2.0,US-20190186869-A1
F41,G,1.0,2.0,US-20180335277-A1
F41,G,1.0,2.0,US-20180156572-A1
F41,G,1.0,2.0,US-20170205194-A1
F41,G,1.0,2.0,US-20170198998-A1
F41,G,1.0,2.0,US-20160327366-A1
F41,G,1.0,2.0,US-20160109200-A1
F41,G,1.0,2.0,US-2911724-A
F41,G,1.0,2.0,US-2799936-A
F41,G,1.0,2.0,US-2781583-A
F41,G,1.0,2.0,US-2645017-A
F41,G,1.0,2.0,US-2628426-A
F41,G,1.0,2.0,US-2610405-A
F41,G,1.0,2.0,US-4130958-A
F41,G,1.0,2.0,US-4015354-A
F41,G,1.0,2.0,US-4745698-A
F41,G,1.0,2.0,US-4686770-A
F41,G,1.0,2.0,US-4683662-A
F41,G,1.0,2.0,US-4607445-A
F41,G,1.0,2.0,US-4505047-A
F41,G,1.0,2.0,US-4338740-A
F41,G,1.0,2.0,US-4244114-A
F41,G,1.0,2.0,US-5068968-A
F41,G,1.0,2.0,US-5016382-A
F41,G,1.0,2.0,US-5016381-A
F41,G,1.0,2.0,US-7765730-B2
F41,G,1.0,2.0,US-7739825-B2
F41,G,1.0,2.0,US-5926963-A
F41,G,1.0,2.0,US-5802757-A
F41,G,1.0,2.0,US-5404667-A
F41,G,1.0,2.0,US-5394633-A
F41,G,1.0,2.0,US-5384980-A
F41,G,1.0,2.0,US-5202524-A
F41,G,1.0,2.0,US-6568119-B2
F41,G,1.0,2.0,US-6327807-B1
F41,G,1.0,2.0,US-20080092423-A1
F41,G,1.0,2.0,US-20100058922-A1
F41,G,1.0,2.0,US-20120180370-A1
F41,G,1.0,2.0,US-20130185984-A1
F41,G,1.0,2.0,US-20140318362-A1
F41,G,1.0,2.0,US-20200103201-A1
F41,G,1.0,2.0,US-20200333108-A1
F41,G,1.0,2.0,US-20210348882-A1
F41,G,1.0,2.0,US-2123273-A
F41,G,1.0,2.0,US-2297575-A
F41,G,1.0,2.0,US-3090123-A
F41,G,1.0,2.0,US-3091863-A
F41,G,1.0,2.0,US-3192632-A
F41,G,1.0,2.0,US-3193932-A
F41,G,1.0,2.0,US-3365829-A
F41,G,1.0,2.0,US-7900389-B2
F41,G,1.0,2.0,US-8261651-B2
F41,G,1.0,2.0,US-9109851-B2
F41,G,1.0,2.0,US-9423197-B2
F41,G,1.0,2.0,US-9488432-B2
F41,G,1.0,2.0,US-9863740-B2
F41,G,1.0,2.0,US-9869525-B1
